"doodsoorzaak";"icd10_code";"perioden";"geslacht";"leeftijd";"aantal";"aantal_per_100000";"aantal_per_100000_gestandaardiseerd";"sterfte_totaal";"percentage_van_totaal"
"Borstkanker";"C50";2003;"Vrouwen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2003;"Totaal";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2003;"Mannen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2003;"Totaal";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2003;"Mannen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2003;"Totaal";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2003;"Mannen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2003;"Totaal";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2003;"Mannen";" 25-29";0;0;0;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 25-29";7;1,4;1,4;"";""
"Borstkanker";"C50";2003;"Totaal";" 25-29";7;0,7;0,7;"";""
"Borstkanker";"C50";2003;"Mannen";" 30-34";0;0;0;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 30-34";30;4,8;4,8;"";""
"Borstkanker";"C50";2003;"Totaal";" 30-34";30;2,4;2,3;"";""
"Borstkanker";"C50";2003;"Mannen";" 35-39";0;0;0;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 35-39";59;9,1;9,1;"";""
"Borstkanker";"C50";2003;"Totaal";" 35-39";59;4,5;4,5;"";""
"Borstkanker";"C50";2003;"Mannen";" 40-44";2;0,3;0,3;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 40-44";123;19,4;19,4;"";""
"Borstkanker";"C50";2003;"Totaal";" 40-44";125;9,7;9,9;"";""
"Borstkanker";"C50";2003;"Mannen";" 45-49";0;0;0;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 45-49";229;39,3;39,3;"";""
"Borstkanker";"C50";2003;"Totaal";" 45-49";229;19,5;19,8;"";""
"Borstkanker";"C50";2003;"Mannen";" 50-54";2;0,4;0,4;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 50-54";308;55,8;55,8;"";""
"Borstkanker";"C50";2003;"Totaal";" 50-54";310;27,7;28;"";""
"Borstkanker";"C50";2003;"Mannen";" 55-59";1;0,2;0,2;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 55-59";368;70,2;70,2;"";""
"Borstkanker";"C50";2003;"Totaal";" 55-59";369;34,8;35,1;"";""
"Borstkanker";"C50";2003;"Mannen";" 60-64";2;0,5;0,5;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 60-64";290;74;74;"";""
"Borstkanker";"C50";2003;"Totaal";" 60-64";292;37,2;37,4;"";""
"Borstkanker";"C50";2003;"Mannen";" 65-69";2;0,6;0,6;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 65-69";309;90,9;90,9;"";""
"Borstkanker";"C50";2003;"Totaal";" 65-69";311;47,4;46,3;"";""
"Borstkanker";"C50";2003;"Mannen";" 70-74";5;1,9;1,9;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 70-74";338;107,6;107,6;"";""
"Borstkanker";"C50";2003;"Totaal";" 70-74";343;59,9;56;"";""
"Borstkanker";"C50";2003;"Mannen";" 75-79";9;4,9;4,9;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 75-79";403;149;149;"";""
"Borstkanker";"C50";2003;"Totaal";" 75-79";412;90,5;80,9;"";""
"Borstkanker";"C50";2003;"Mannen";" 80-84";3;2,7;2,7;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 80-84";392;190;190;"";""
"Borstkanker";"C50";2003;"Totaal";" 80-84";395;124,2;107,9;"";""
"Borstkanker";"C50";2003;"Mannen";" 85+";4;6,6;6,6;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 85+";505;293,7;293,7;"";""
"Borstkanker";"C50";2003;"Totaal";" 85+";509;218,5;193,5;"";""
"Borstkanker";"C50";2003;"Mannen";" Totaal";30;0,4;0,6;"";""
"Borstkanker";"C50";2003;"Vrouwen";" Totaal";3361;41;49,8;"";""
"Borstkanker";"C50";2003;"Totaal";" Totaal";3391;20,9;25,3;"141936";"2.4"
"Borstkanker";"C50";2004;"Mannen";" 0";0;0;0;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 0";0;0;0;"";""
"Borstkanker";"C50";2004;"Totaal";" 0";0;0;0;"";""
"Borstkanker";"C50";2004;"Mannen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2004;"Totaal";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2004;"Mannen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2004;"Totaal";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2004;"Mannen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2004;"Totaal";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2004;"Mannen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2004;"Totaal";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2004;"Mannen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2004;"Totaal";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2004;"Mannen";" 25-29";0;0;0;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 25-29";2;0,4;0,4;"";""
"Borstkanker";"C50";2004;"Totaal";" 25-29";2;0,2;0,2;"";""
"Borstkanker";"C50";2004;"Mannen";" 30-34";0;0;0;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 30-34";29;4,8;4,8;"";""
"Borstkanker";"C50";2004;"Totaal";" 30-34";29;2,4;2,4;"";""
"Borstkanker";"C50";2004;"Mannen";" 35-39";0;0;0;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 35-39";77;11,9;11,9;"";""
"Borstkanker";"C50";2004;"Totaal";" 35-39";77;5,9;5,9;"";""
"Borstkanker";"C50";2004;"Mannen";" 40-44";2;0,3;0,3;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 40-44";116;18,1;18,1;"";""
"Borstkanker";"C50";2004;"Totaal";" 40-44";118;9,1;9,2;"";""
"Borstkanker";"C50";2004;"Mannen";" 45-49";0;0;0;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 45-49";235;39,7;39,7;"";""
"Borstkanker";"C50";2004;"Totaal";" 45-49";235;19,7;20;"";""
"Borstkanker";"C50";2004;"Mannen";" 50-54";1;0,2;0,2;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 50-54";275;49,9;49,9;"";""
"Borstkanker";"C50";2004;"Totaal";" 50-54";276;24,8;25;"";""
"Borstkanker";"C50";2004;"Mannen";" 55-59";3;0,5;0,5;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 55-59";357;65,7;65,7;"";""
"Borstkanker";"C50";2004;"Totaal";" 55-59";360;32,7;33;"";""
"Borstkanker";"C50";2004;"Mannen";" 60-64";2;0,5;0,5;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 60-64";308;76,2;76,2;"";""
"Borstkanker";"C50";2004;"Totaal";" 60-64";310;38,3;38,5;"";""
"Borstkanker";"C50";2004;"Mannen";" 65-69";1;0,3;0,3;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 65-69";295;85,3;85,3;"";""
"Borstkanker";"C50";2004;"Totaal";" 65-69";296;44,2;43,3;"";""
"Borstkanker";"C50";2004;"Mannen";" 70-74";3;1,1;1,1;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 70-74";307;97,8;97,8;"";""
"Borstkanker";"C50";2004;"Totaal";" 70-74";310;53,8;50,6;"";""
"Borstkanker";"C50";2004;"Mannen";" 75-79";5;2,7;2,7;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 75-79";365;135,3;135,3;"";""
"Borstkanker";"C50";2004;"Totaal";" 75-79";370;80,8;72,6;"";""
"Borstkanker";"C50";2004;"Mannen";" 80-84";1;0,9;0,9;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 80-84";425;199,1;199,1;"";""
"Borstkanker";"C50";2004;"Totaal";" 80-84";426;128,9;112,2;"";""
"Borstkanker";"C50";2004;"Mannen";" 85+";0;0;0;"";""
"Borstkanker";"C50";2004;"Vrouwen";" 85+";524;302,1;302,1;"";""
"Borstkanker";"C50";2004;"Totaal";" 85+";524;222,5;196,7;"";""
"Borstkanker";"C50";2004;"Mannen";" Totaal";18;0,2;0,3;"";""
"Borstkanker";"C50";2004;"Vrouwen";" Totaal";3315;40,3;48,3;"";""
"Borstkanker";"C50";2004;"Totaal";" Totaal";3333;20,5;24,4;"136553";"2.4"
"Borstkanker";"C50";2005;"Mannen";" 0";0;0;0;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 0";0;0;0;"";""
"Borstkanker";"C50";2005;"Totaal";" 0";0;0;0;"";""
"Borstkanker";"C50";2005;"Mannen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2005;"Totaal";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2005;"Mannen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2005;"Totaal";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2005;"Mannen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2005;"Totaal";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2005;"Mannen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2005;"Totaal";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2005;"Mannen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2005;"Totaal";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2005;"Mannen";" 25-29";0;0;0;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 25-29";2;0,4;0,4;"";""
"Borstkanker";"C50";2005;"Totaal";" 25-29";2;0,2;0,2;"";""
"Borstkanker";"C50";2005;"Mannen";" 30-34";0;0;0;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 30-34";19;3,3;3,3;"";""
"Borstkanker";"C50";2005;"Totaal";" 30-34";19;1,6;1,6;"";""
"Borstkanker";"C50";2005;"Mannen";" 35-39";0;0;0;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 35-39";71;11;11;"";""
"Borstkanker";"C50";2005;"Totaal";" 35-39";71;5,4;5,5;"";""
"Borstkanker";"C50";2005;"Mannen";" 40-44";0;0;0;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 40-44";148;22,9;22,9;"";""
"Borstkanker";"C50";2005;"Totaal";" 40-44";148;11,3;11,5;"";""
"Borstkanker";"C50";2005;"Mannen";" 45-49";0;0;0;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 45-49";203;33,8;33,8;"";""
"Borstkanker";"C50";2005;"Totaal";" 45-49";203;16,8;17;"";""
"Borstkanker";"C50";2005;"Mannen";" 50-54";0;0;0;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 50-54";251;45,4;45,4;"";""
"Borstkanker";"C50";2005;"Totaal";" 50-54";251;22,5;22,6;"";""
"Borstkanker";"C50";2005;"Mannen";" 55-59";3;0,5;0,5;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 55-59";361;64,6;64,6;"";""
"Borstkanker";"C50";2005;"Totaal";" 55-59";364;32,2;32,4;"";""
"Borstkanker";"C50";2005;"Mannen";" 60-64";3;0,7;0,7;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 60-64";342;82,6;82,6;"";""
"Borstkanker";"C50";2005;"Totaal";" 60-64";345;41,5;41,8;"";""
"Borstkanker";"C50";2005;"Mannen";" 65-69";3;0,9;0,9;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 65-69";283;80,2;80,2;"";""
"Borstkanker";"C50";2005;"Totaal";" 65-69";286;41,6;41;"";""
"Borstkanker";"C50";2005;"Mannen";" 70-74";4;1,5;1,5;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 70-74";296;94,4;94,4;"";""
"Borstkanker";"C50";2005;"Totaal";" 70-74";300;51,8;49;"";""
"Borstkanker";"C50";2005;"Mannen";" 75-79";4;2,1;2,1;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 75-79";341;125,8;125,8;"";""
"Borstkanker";"C50";2005;"Totaal";" 75-79";345;74,4;67,3;"";""
"Borstkanker";"C50";2005;"Mannen";" 80-84";1;0,8;0,8;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 80-84";430;198,8;198,8;"";""
"Borstkanker";"C50";2005;"Totaal";" 80-84";431;128,3;112;"";""
"Borstkanker";"C50";2005;"Mannen";" 85+";3;4,6;4,6;"";""
"Borstkanker";"C50";2005;"Vrouwen";" 85+";554;309,7;309,7;"";""
"Borstkanker";"C50";2005;"Totaal";" 85+";557;228;203,2;"";""
"Borstkanker";"C50";2005;"Mannen";" Totaal";21;0,3;0,4;"";""
"Borstkanker";"C50";2005;"Vrouwen";" Totaal";3301;40;47,4;"";""
"Borstkanker";"C50";2005;"Totaal";" Totaal";3322;20,4;24;"136402";"2.4"
"Borstkanker";"C50";2006;"Mannen";" 0";0;0;0;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 0";0;0;0;"";""
"Borstkanker";"C50";2006;"Totaal";" 0";0;0;0;"";""
"Borstkanker";"C50";2006;"Mannen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2006;"Totaal";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2006;"Mannen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2006;"Totaal";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2006;"Mannen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2006;"Totaal";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2006;"Mannen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2006;"Totaal";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2006;"Mannen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2006;"Totaal";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2006;"Mannen";" 25-29";0;0;0;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 25-29";5;1;1;"";""
"Borstkanker";"C50";2006;"Totaal";" 25-29";5;0,5;0,5;"";""
"Borstkanker";"C50";2006;"Mannen";" 30-34";1;0,2;0,2;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 30-34";32;5,8;5,8;"";""
"Borstkanker";"C50";2006;"Totaal";" 30-34";33;3;3;"";""
"Borstkanker";"C50";2006;"Mannen";" 35-39";0;0;0;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 35-39";51;7,9;7,9;"";""
"Borstkanker";"C50";2006;"Totaal";" 35-39";51;3,9;3,9;"";""
"Borstkanker";"C50";2006;"Mannen";" 40-44";0;0;0;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 40-44";131;20,2;20,2;"";""
"Borstkanker";"C50";2006;"Totaal";" 40-44";131;10;10,1;"";""
"Borstkanker";"C50";2006;"Mannen";" 45-49";1;0,2;0,2;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 45-49";200;32,9;32,9;"";""
"Borstkanker";"C50";2006;"Totaal";" 45-49";201;16,4;16,6;"";""
"Borstkanker";"C50";2006;"Mannen";" 50-54";1;0,2;0,2;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 50-54";272;48,7;48,7;"";""
"Borstkanker";"C50";2006;"Totaal";" 50-54";273;24,2;24,4;"";""
"Borstkanker";"C50";2006;"Mannen";" 55-59";2;0,4;0,4;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 55-59";366;65,5;65,5;"";""
"Borstkanker";"C50";2006;"Totaal";" 55-59";368;32,6;32,8;"";""
"Borstkanker";"C50";2006;"Mannen";" 60-64";1;0,2;0,2;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 60-64";340;77,5;77,5;"";""
"Borstkanker";"C50";2006;"Totaal";" 60-64";341;38,7;39;"";""
"Borstkanker";"C50";2006;"Mannen";" 65-69";0;0;0;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 65-69";308;85,7;85,7;"";""
"Borstkanker";"C50";2006;"Totaal";" 65-69";308;43,9;43,4;"";""
"Borstkanker";"C50";2006;"Mannen";" 70-74";1;0,4;0,4;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 70-74";340;108,4;108,4;"";""
"Borstkanker";"C50";2006;"Totaal";" 70-74";341;58,6;55,7;"";""
"Borstkanker";"C50";2006;"Mannen";" 75-79";4;2;2;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 75-79";320;117;117;"";""
"Borstkanker";"C50";2006;"Totaal";" 75-79";324;68,7;62,7;"";""
"Borstkanker";"C50";2006;"Mannen";" 80-84";1;0,8;0,8;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 80-84";414;191,6;191,6;"";""
"Borstkanker";"C50";2006;"Totaal";" 80-84";415;122,9;108;"";""
"Borstkanker";"C50";2006;"Mannen";" 85+";3;4,3;4,3;"";""
"Borstkanker";"C50";2006;"Vrouwen";" 85+";556;298,3;298,3;"";""
"Borstkanker";"C50";2006;"Totaal";" 85+";559;218,2;195,7;"";""
"Borstkanker";"C50";2006;"Mannen";" Totaal";15;0,2;0,3;"";""
"Borstkanker";"C50";2006;"Vrouwen";" Totaal";3335;40,4;47,4;"";""
"Borstkanker";"C50";2006;"Totaal";" Totaal";3350;20,5;24;"135372";"2.5"
"Borstkanker";"C50";2007;"Mannen";" 0";0;0;0;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 0";0;0;0;"";""
"Borstkanker";"C50";2007;"Totaal";" 0";0;0;0;"";""
"Borstkanker";"C50";2007;"Mannen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2007;"Totaal";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2007;"Mannen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2007;"Totaal";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2007;"Mannen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2007;"Totaal";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2007;"Mannen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2007;"Totaal";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2007;"Mannen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2007;"Totaal";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2007;"Mannen";" 25-29";0;0;0;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 25-29";2;0,4;0,4;"";""
"Borstkanker";"C50";2007;"Totaal";" 25-29";2;0,2;0,2;"";""
"Borstkanker";"C50";2007;"Mannen";" 30-34";0;0;0;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 30-34";16;3,1;3,1;"";""
"Borstkanker";"C50";2007;"Totaal";" 30-34";16;1,5;1,5;"";""
"Borstkanker";"C50";2007;"Mannen";" 35-39";1;0,2;0,2;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 35-39";49;7,7;7,7;"";""
"Borstkanker";"C50";2007;"Totaal";" 35-39";50;3,9;3,9;"";""
"Borstkanker";"C50";2007;"Mannen";" 40-44";0;0;0;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 40-44";113;17,5;17,5;"";""
"Borstkanker";"C50";2007;"Totaal";" 40-44";113;8,6;8,8;"";""
"Borstkanker";"C50";2007;"Mannen";" 45-49";0;0;0;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 45-49";190;30,8;30,8;"";""
"Borstkanker";"C50";2007;"Totaal";" 45-49";190;15,3;15,5;"";""
"Borstkanker";"C50";2007;"Mannen";" 50-54";0;0;0;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 50-54";262;46,4;46,4;"";""
"Borstkanker";"C50";2007;"Totaal";" 50-54";262;23;23,1;"";""
"Borstkanker";"C50";2007;"Mannen";" 55-59";3;0,5;0,5;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 55-59";337;61,8;61,8;"";""
"Borstkanker";"C50";2007;"Totaal";" 55-59";340;30,9;31,1;"";""
"Borstkanker";"C50";2007;"Mannen";" 60-64";3;0,6;0,6;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 60-64";336;70,3;70,3;"";""
"Borstkanker";"C50";2007;"Totaal";" 60-64";339;35,3;35,6;"";""
"Borstkanker";"C50";2007;"Mannen";" 65-69";1;0,3;0,3;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 65-69";302;82,6;82,6;"";""
"Borstkanker";"C50";2007;"Totaal";" 65-69";303;42,3;41,9;"";""
"Borstkanker";"C50";2007;"Mannen";" 70-74";4;1,5;1,5;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 70-74";312;99,3;99,3;"";""
"Borstkanker";"C50";2007;"Totaal";" 70-74";316;53,8;51,5;"";""
"Borstkanker";"C50";2007;"Mannen";" 75-79";2;1;1;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 75-79";329;119;119;"";""
"Borstkanker";"C50";2007;"Totaal";" 75-79";331;69;63,3;"";""
"Borstkanker";"C50";2007;"Mannen";" 80-84";2;1,6;1,6;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 80-84";381;176,2;176,2;"";""
"Borstkanker";"C50";2007;"Totaal";" 80-84";383;112,5;99,7;"";""
"Borstkanker";"C50";2007;"Mannen";" 85+";3;4,1;4,1;"";""
"Borstkanker";"C50";2007;"Vrouwen";" 85+";551;284,5;284,5;"";""
"Borstkanker";"C50";2007;"Totaal";" 85+";554;207;186,6;"";""
"Borstkanker";"C50";2007;"Mannen";" Totaal";19;0,2;0,3;"";""
"Borstkanker";"C50";2007;"Vrouwen";" Totaal";3180;38,4;44,5;"";""
"Borstkanker";"C50";2007;"Totaal";" Totaal";3199;19,5;22,5;"133022";"2.4"
"Borstkanker";"C50";2008;"Mannen";" 0";0;0;0;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 0";0;0;0;"";""
"Borstkanker";"C50";2008;"Totaal";" 0";0;0;0;"";""
"Borstkanker";"C50";2008;"Mannen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2008;"Totaal";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2008;"Mannen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2008;"Totaal";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2008;"Mannen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2008;"Totaal";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2008;"Mannen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2008;"Totaal";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2008;"Mannen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2008;"Totaal";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2008;"Mannen";" 25-29";0;0;0;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 25-29";4;0,8;0,8;"";""
"Borstkanker";"C50";2008;"Totaal";" 25-29";4;0,4;0,4;"";""
"Borstkanker";"C50";2008;"Mannen";" 30-34";0;0;0;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 30-34";15;3;3;"";""
"Borstkanker";"C50";2008;"Totaal";" 30-34";15;1,5;1,5;"";""
"Borstkanker";"C50";2008;"Mannen";" 35-39";0;0;0;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 35-39";54;8,6;8,6;"";""
"Borstkanker";"C50";2008;"Totaal";" 35-39";54;4,3;4,3;"";""
"Borstkanker";"C50";2008;"Mannen";" 40-44";1;0,2;0,2;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 40-44";128;20;20;"";""
"Borstkanker";"C50";2008;"Totaal";" 40-44";129;9,9;10,1;"";""
"Borstkanker";"C50";2008;"Mannen";" 45-49";0;0;0;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 45-49";198;31,6;31,6;"";""
"Borstkanker";"C50";2008;"Totaal";" 45-49";198;15,7;15,9;"";""
"Borstkanker";"C50";2008;"Mannen";" 50-54";0;0;0;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 50-54";271;47,4;47,4;"";""
"Borstkanker";"C50";2008;"Totaal";" 50-54";271;23,6;23,6;"";""
"Borstkanker";"C50";2008;"Mannen";" 55-59";4;0,7;0,7;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 55-59";326;60,5;60,5;"";""
"Borstkanker";"C50";2008;"Totaal";" 55-59";330;30,4;30,5;"";""
"Borstkanker";"C50";2008;"Mannen";" 60-64";3;0,6;0,6;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 60-64";414;81,6;81,6;"";""
"Borstkanker";"C50";2008;"Totaal";" 60-64";417;41;41,3;"";""
"Borstkanker";"C50";2008;"Mannen";" 65-69";3;0,8;0,8;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 65-69";326;87,1;87,1;"";""
"Borstkanker";"C50";2008;"Totaal";" 65-69";329;44,7;44,5;"";""
"Borstkanker";"C50";2008;"Mannen";" 70-74";2;0,7;0,7;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 70-74";328;103,4;103,4;"";""
"Borstkanker";"C50";2008;"Totaal";" 70-74";330;55,3;53,3;"";""
"Borstkanker";"C50";2008;"Mannen";" 75-79";2;1;1;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 75-79";337;121;121;"";""
"Borstkanker";"C50";2008;"Totaal";" 75-79";339;69,6;64,3;"";""
"Borstkanker";"C50";2008;"Mannen";" 80-84";9;7,1;7,1;"";""
"Borstkanker";"C50";2008;"Vrouwen";" 80-84";371;171,4;171,4;"";""
"Borstkanker";"C50";2008;"Totaal";" 80-84";380;110,5;99,4;"";""
"Borstkanker";"C50";2008;"Mannen";" 85+";6;7,7;7,7;"";""
