"doodsoorzaak";"icd10_code";"perioden";"geslacht";"leeftijd";"aantal";"aantal_per_100000";"aantal_per_100000_gestandaardiseerd";"sterfte_totaal";"percentage_van_totaal"
"Baarmoederhalskanker";"C53";2000;"Mannen";" 80-84";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 80-84";26;14;14;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 80-84";26;9,2;7,9;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" 85+";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 85+";28;16,6;16,6;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 85+";28;12,3;10,8;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" Totaal";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" Totaal";258;3,2;3,7;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" Totaal";258;1,6;1,9;"140527";"0.2"
"Baarmoederhalskanker";"C53";2001;"Mannen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 25-29";3;0,6;0,6;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 25-29";3;0,3;0,3;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 30-34";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 30-34";12;1,9;1,9;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 30-34";12;0,9;0,9;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 35-39";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 35-39";23;3,5;3,5;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 35-39";23;1,7;1,8;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 40-44";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 40-44";10;1,6;1,6;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 40-44";10;0,8;0,8;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 45-49";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 45-49";18;3,2;3,2;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 45-49";18;1,6;1,6;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 50-54";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 50-54";23;4;4;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 50-54";23;2;2;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 55-59";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 55-59";25;5,5;5,5;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 55-59";25;2,7;2,7;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 60-64";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 60-64";10;2,7;2,7;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 60-64";10;1,3;1,3;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 65-69";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 65-69";9;2,7;2,7;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 65-69";9;1,4;1,3;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 70-74";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 70-74";18;5,8;5,8;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 70-74";18;3,2;3;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 75-79";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 75-79";29;10,6;10,6;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 75-79";29;6,4;5,6;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 80-84";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 80-84";34;17,6;17,6;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 80-84";34;11,5;9,9;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" 85+";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" 85+";29;17,1;17,1;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" 85+";29;12,6;11,1;"";""
"Baarmoederhalskanker";"C53";2001;"Mannen";" Totaal";0;0;0;"";""
"Baarmoederhalskanker";"C53";2001;"Vrouwen";" Totaal";243;3;3,4;"";""
"Baarmoederhalskanker";"C53";2001;"Totaal";" Totaal";243;1,5;1,7;"140377";"0.2"
"Baarmoederhalskanker";"C53";2002;"Mannen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 25-29";4;0,8;0,8;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 25-29";4;0,4;0,4;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 30-34";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 30-34";5;0,8;0,8;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 30-34";5;0,4;0,4;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 35-39";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 35-39";11;1,7;1,7;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 35-39";11;0,8;0,8;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 40-44";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 40-44";9;1,4;1,4;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 40-44";9;0,7;0,7;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 45-49";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 45-49";16;2,8;2,8;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 45-49";16;1,4;1,4;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 50-54";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 50-54";15;2,7;2,7;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 50-54";15;1,3;1,3;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 55-59";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 55-59";8;1,6;1,6;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 55-59";8;0,8;0,8;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 60-64";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 60-64";14;3,7;3,7;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 60-64";14;1,8;1,8;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 65-69";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 65-69";13;3,9;3,9;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 65-69";13;2;1,9;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 70-74";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 70-74";18;5,7;5,7;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 70-74";18;3,2;2,9;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 75-79";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 75-79";21;7,7;7,7;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 75-79";21;4,6;4,1;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 80-84";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 80-84";28;14;14;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 80-84";28;9,2;7,9;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" 85+";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" 85+";25;14,6;14,6;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" 85+";25;10,8;9,5;"";""
"Baarmoederhalskanker";"C53";2002;"Mannen";" Totaal";0;0;0;"";""
"Baarmoederhalskanker";"C53";2002;"Vrouwen";" Totaal";187;2,3;2,7;"";""
"Baarmoederhalskanker";"C53";2002;"Totaal";" Totaal";187;1,2;1,4;"142355";"0.1"
"Baarmoederhalskanker";"C53";2003;"Mannen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 25-29";4;0,8;0,8;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 25-29";4;0,4;0,4;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 30-34";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 30-34";3;0,5;0,5;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 30-34";3;0,2;0,2;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 35-39";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 35-39";10;1,5;1,5;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 35-39";10;0,8;0,8;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 40-44";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 40-44";16;2,5;2,5;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 40-44";16;1,2;1,3;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 45-49";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 45-49";14;2,4;2,4;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 45-49";14;1,2;1,2;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 50-54";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 50-54";21;3,8;3,8;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 50-54";21;1,9;1,9;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 55-59";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 55-59";16;3,1;3,1;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 55-59";16;1,5;1,5;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 60-64";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 60-64";12;3,1;3,1;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 60-64";12;1,5;1,5;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 65-69";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 65-69";15;4,4;4,4;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 65-69";15;2,3;2,2;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 70-74";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 70-74";13;4,1;4,1;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 70-74";13;2,3;2,1;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 75-79";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 75-79";29;10,7;10,7;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 75-79";29;6,4;5,7;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 80-84";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 80-84";34;16,5;16,5;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 80-84";34;10,7;9,3;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" 85+";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" 85+";27;15,7;15,7;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" 85+";27;11,6;10,2;"";""
"Baarmoederhalskanker";"C53";2003;"Mannen";" Totaal";0;0;0;"";""
"Baarmoederhalskanker";"C53";2003;"Vrouwen";" Totaal";214;2,6;3;"";""
"Baarmoederhalskanker";"C53";2003;"Totaal";" Totaal";214;1,3;1,5;"141936";"0.2"
"Baarmoederhalskanker";"C53";2004;"Mannen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 30-34";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 30-34";4;0,7;0,7;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 30-34";4;0,3;0,3;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 35-39";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 35-39";17;2,6;2,6;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 35-39";17;1,3;1,3;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 40-44";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 40-44";17;2,6;2,6;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 40-44";17;1,3;1,3;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 45-49";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 45-49";11;1,9;1,9;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 45-49";11;0,9;0,9;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 50-54";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 50-54";14;2,5;2,5;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 50-54";14;1,3;1,3;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 55-59";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 55-59";24;4,4;4,4;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 55-59";24;2,2;2,2;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 60-64";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 60-64";17;4,2;4,2;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 60-64";17;2,1;2,1;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 65-69";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 65-69";17;4,9;4,9;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 65-69";17;2,5;2,5;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 70-74";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 70-74";19;6,1;6,1;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 70-74";19;3,3;3,1;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 75-79";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 75-79";24;8,9;8,9;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 75-79";24;5,2;4,7;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 80-84";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 80-84";23;10,8;10,8;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 80-84";23;7;6,1;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" 85+";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" 85+";16;9,2;9,2;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" 85+";16;6,8;6;"";""
"Baarmoederhalskanker";"C53";2004;"Mannen";" Totaal";0;0;0;"";""
"Baarmoederhalskanker";"C53";2004;"Vrouwen";" Totaal";203;2,5;2,8;"";""
"Baarmoederhalskanker";"C53";2004;"Totaal";" Totaal";203;1,2;1,4;"136553";"0.1"
"Baarmoederhalskanker";"C53";2005;"Mannen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 25-29";3;0,6;0,6;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 25-29";3;0,3;0,3;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 30-34";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 30-34";8;1,4;1,4;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 30-34";8;0,7;0,7;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 35-39";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 35-39";12;1,9;1,9;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 35-39";12;0,9;0,9;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 40-44";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 40-44";15;2,3;2,3;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 40-44";15;1,1;1,2;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 45-49";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 45-49";14;2,3;2,3;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 45-49";14;1,2;1,2;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 50-54";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 50-54";25;4,5;4,5;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 50-54";25;2,2;2,3;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 55-59";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 55-59";27;4,8;4,8;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 55-59";27;2,4;2,4;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 60-64";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 60-64";17;4,1;4,1;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 60-64";17;2;2,1;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 65-69";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 65-69";16;4,5;4,5;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 65-69";16;2,3;2,3;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 70-74";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 70-74";26;8,3;8,3;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 70-74";26;4,5;4,2;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 75-79";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 75-79";20;7,4;7,4;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 75-79";20;4,3;3,9;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 80-84";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 80-84";28;12,9;12,9;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 80-84";28;8,3;7,3;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" 85+";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" 85+";24;13,4;13,4;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" 85+";24;9,8;8,7;"";""
"Baarmoederhalskanker";"C53";2005;"Mannen";" Totaal";0;0;0;"";""
"Baarmoederhalskanker";"C53";2005;"Vrouwen";" Totaal";235;2,8;3,2;"";""
"Baarmoederhalskanker";"C53";2005;"Totaal";" Totaal";235;1,4;1,6;"136402";"0.2"
"Baarmoederhalskanker";"C53";2006;"Mannen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2006;"Vrouwen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2006;"Totaal";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2006;"Mannen";" 1-4";0;0;0;"";""
